order_id,order_date
107037-1156,2023-01-19
107037-1157,2023-01-19
107037-1158,2023-01-19
107037-1159,2023-01-19
107037-1160,2023-01-19
107037-1161,2023-01-19
107037-1162,2023-01-19
107037-1163,2023-01-19
107037-1164,2023-01-19
107037-1165,2023-01-19
107037-1166,2023-01-19
107037-1167,2023-01-19
107037-1168,2023-01-19
107037-1169,2023-01-19
107037-1170,2023-01-19
107037-1171,2023-01-19
107037-1172,2023-01-19
107037-1173,2023-01-19
107037-1174,2023-01-19
107037-1175,2023-01-19
107037-1176,2023-01-19
107037-1177,2023-01-19
107037-1178,2023-01-19
107037-1179,2023-01-19
107037-1180,2023-01-19
107037-1181,2023-01-19
107037-1182,2023-01-19
107037-1183,2023-01-19
107037-1184,2023-01-19
107037-1185,2023-01-19
107037-1186,2023-01-19
107037-1187,2023-01-19
107037-1188,2023-01-19
107037-1189,2023-01-19
107037-1190,2023-01-19
107037-1191,2023-01-19
107037-1192,2023-01-19
107037-1193,2023-01-19
107037-1194,2023-01-19
107037-1195,2023-01-19
107037-1196,2023-01-19
107037-1197,2023-01-19
107037-1198,2023-01-19
107037-1199,2023-01-19
107037-1200,2023-01-19
107037-1201,2023-01-19
107037-1202,2023-01-19
107037-1203,2023-01-19
107037-1204,2023-01-19
107037-1205,2023-01-19
107037-1206,2023-01-19
107037-1207,2023-01-19
107037-1208,2023-01-19
107037-1209,2023-01-19
107037-1210,2023-01-19
107037-1211,2023-01-19
107037-1212,2023-01-19
107037-1213,2023-01-19
107037-1214,2023-01-19
107037-1215,2023-01-19
107037-1216,2023-01-19
107037-1217,2023-01-19
107037-1218,2023-01-19
107037-1219,2023-01-19
107037-1220,2023-01-19
107037-1221,2023-01-19
107037-1222,2023-01-19
107037-1223,2023-01-19
107037-1224,2023-01-19
107037-1225,2023-01-19
107037-1226,2023-01-19
107037-1227,2023-01-19
107037-1228,2023-01-19
107037-1229,2023-01-19
107037-1230,2023-01-19
107037-1231,2023-01-19
107037-1232,2023-01-19
107037-1233,2023-01-19
107037-1234,2023-01-19
107037-1235,2023-01-19
107037-1236,2023-01-19
107037-1237,2023-01-19
107037-1238,2023-01-19
107037-1239,2023-01-19
107037-1240,2023-01-19
107037-1241,2023-01-19
107037-1242,2023-01-19
107037-1243,2023-01-19
107037-1244,2023-01-19
107037-1245,2023-01-19
107037-1246,2023-01-19
107037-1247,2023-01-19
107037-1248,2023-01-19
107037-1249,2023-01-19
107037-1250,2023-01-19
107037-1251,2023-01-19
107037-1252,2023-01-19
107037-1253,2023-01-19
107037-1254,2023-01-19
107037-1255,2023-01-19
107037-1256,2023-01-19
107037-1257,2023-01-19
107037-1258,2023-01-19
107037-1259,2023-01-19
107037-1260,2023-01-19
107037-1261,2023-01-19
107037-1262,2023-01-19
107037-1263,2023-01-19
107037-1264,2023-01-19
107037-1265,2023-01-19
107037-1266,2023-01-19
107037-1267,2023-01-19
107037-1268,2023-01-19
107037-1269,2023-01-19
107037-1270,2023-01-19
107037-1271,2023-01-19
107037-1272,2023-01-19
107037-1273,2023-01-19
107037-1274,2023-01-19
107037-1275,2023-01-19
107037-1276,2023-01-19
107037-1277,2023-01-19
107037-1278,2023-01-19
107037-1279,2023-01-19
107037-1280,2023-01-19
107037-1281,2023-01-19
107037-1282,2023-01-19
107037-1283,2023-01-19
107037-1284,2023-01-19
107037-1285,2023-01-19
107037-1286,2023-01-19
107037-1287,2023-01-19
107037-1288,2023-01-19
107037-1289,2023-01-19
107037-1290,2023-01-19
107037-1291,2023-01-19
107037-1292,2023-01-19
107037-1293,2023-01-19
107037-1294,2023-01-19
107037-1295,2023-01-19
107038-1296,2023-01-20
107038-1297,2023-01-20
107038-1298,2023-01-20
107038-1299,2023-01-20
107038-1300,2023-01-20
107038-1301,2023-01-20
107038-1302,2023-01-20
107038-1303,2023-01-20
107038-1304,2023-01-20
107038-1305,2023-01-20
107038-1306,2023-01-20
107038-1307,2023-01-20
107038-1308,2023-01-20
107038-1309,2023-01-20
107038-1310,2023-01-20
107038-1311,2023-01-20
107038-1312,2023-01-20
107038-1313,2023-01-20
107038-1314,2023-01-20
107038-1315,2023-01-20
107038-1316,2023-01-20
107038-1317,2023-01-20
107038-1318,2023-01-20
107038-1319,2023-01-20
107038-1320,2023-01-20
107038-1321,2023-01-20
107038-1322,2023-01-20
107038-1323,2023-01-20
107038-1324,2023-01-20
107038-1325,2023-01-20
107038-1326,2023-01-20
107038-1327,2023-01-20
107038-1329,2023-01-20
107038-1330,2023-01-20
107038-1331,2023-01-20
107038-1332,2023-01-20
107038-1333,2023-01-20
107038-1334,2023-01-20
107038-1335,2023-01-20
107038-1336,2023-01-20
107038-1337,2023-01-20
107038-1338,2023-01-20
107038-1339,2023-01-20
107038-1340,2023-01-20
107038-1341,2023-01-20
107038-1342,2023-01-20
107038-1343,2023-01-20
107038-1344,2023-01-20
107038-1345,2023-01-20
107038-1346,2023-01-20
107038-1347,2023-01-20
107038-1348,2023-01-20
107038-1349,2023-01-20
107038-1350,2023-01-20
107038-1351,2023-01-20
107038-1352,2023-01-20
107038-1353,2023-01-20
107038-1354,2023-01-20
107038-1355,2023-01-20
107038-1356,2023-01-20
107038-1357,2023-01-20
107038-1358,2023-01-20
107038-1359,2023-01-20
107038-1360,2023-01-20
107038-1361,2023-01-20
107038-1362,2023-01-20
107038-1363,2023-01-20
107038-1364,2023-01-20
107038-1365,2023-01-20
107038-1366,2023-01-20
107038-1367,2023-01-20
107038-1368,2023-01-20
107038-1369,2023-01-20
107038-1370,2023-01-20
107038-1371,2023-01-20
107038-1372,2023-01-20
107038-1373,2023-01-20
107038-1374,2023-01-20
107038-1375,2023-01-20
107038-1376,2023-01-20
107038-1377,2023-01-20
107038-1378,2023-01-20
107038-1379,2023-01-20
107038-1380,2023-01-20
107038-1381,2023-01-20
107038-1382,2023-01-20
107038-1383,2023-01-20
107038-1384,2023-01-20
107038-1385,2023-01-20
107038-1386,2023-01-20
107038-1387,2023-01-20
107038-1388,2023-01-20
107038-1389,2023-01-20
107038-1390,2023-01-20
107038-1391,2023-01-20
107038-1392,2023-01-20
107038-1393,2023-01-20
107038-1394,2023-01-20
107038-1395,2023-01-20
107038-1396,2023-01-20
107038-1397,2023-01-20
107038-1398,2023-01-20
107038-1399,2023-01-20
107038-1400,2023-01-20
107038-1401,2023-01-20
107038-1402,2023-01-20
107038-1403,2023-01-20
107038-1404,2023-01-20
107038-1405,2023-01-20
107038-1406,2023-01-20
107038-1407,2023-01-20
107038-1408,2023-01-20
107038-1409,2023-01-20
107038-1410,2023-01-20
107038-1411,2023-01-20
107038-1412,2023-01-20
107038-1413,2023-01-20
107038-1414,2023-01-20
107038-1415,2023-01-20
107038-1416,2023-01-20
107038-1417,2023-01-20
107038-1418,2023-01-20
107038-1419,2023-01-20
107038-1420,2023-01-20
107038-1421,2023-01-20
107038-1422,2023-01-20
107038-1423,2023-01-20
107038-1424,2023-01-20
107038-1425,2023-01-20
107038-1426,2023-01-20
107038-1427,2023-01-20
107038-1428,2023-01-20
107038-1429,2023-01-20
107038-1430,2023-01-20
107038-1431,2023-01-20
107038-1432,2023-01-20
107038-1433,2023-01-20
107038-1434,2023-01-20
107038-1435,2023-01-20
107038-1436,2023-01-20
107038-1437,2023-01-20
107038-1438,2023-01-20
107038-1439,2023-01-20
107038-1440,2023-01-20
107038-1441,2023-01-20
107038-1442,2023-01-20
107038-1443,2023-01-20
107038-1580,2023-01-21
107039-1444,2023-01-21
107039-1445,2023-01-21
107039-1446,2023-01-21
107039-1447,2023-01-21
107039-1448,2023-01-21
107039-1449,2023-01-21
107039-1450,2023-01-21
107039-1451,2023-01-21
107039-1452,2023-01-21
107039-1453,2023-01-21
107039-1454,2023-01-21
107039-1455,2023-01-21
107039-1456,2023-01-21
107039-1457,2023-01-21
107039-1458,2023-01-21
107039-1459,2023-01-21
107039-1460,2023-01-21
107039-1461,2023-01-21
107039-1462,2023-01-21
107039-1463,2023-01-21
107039-1464,2023-01-21
107039-1465,2023-01-21
107039-1466,2023-01-21
107039-1467,2023-01-21
107039-1468,2023-01-21
107039-1469,2023-01-21
107039-1470,2023-01-21
107039-1471,2023-01-21
107039-1472,2023-01-21
107039-1473,2023-01-21
107039-1474,2023-01-21
107039-1475,2023-01-21
107039-1476,2023-01-21
107039-1477,2023-01-21
107039-1478,2023-01-21
107039-1479,2023-01-21
107039-1480,2023-01-21
107039-1481,2023-01-21
107039-1482,2023-01-21
107039-1483,2023-01-21
107039-1484,2023-01-21
107039-1485,2023-01-21
107039-1486,2023-01-21
107039-1487,2023-01-21
107039-1488,2023-01-21
107039-1489,2023-01-21
107039-1490,2023-01-21
107039-1491,2023-01-21
107039-1492,2023-01-21
107039-1493,2023-01-21
107039-1494,2023-01-21
107039-1495,2023-01-21
107039-1496,2023-01-21
107039-1497,2023-01-21
107039-1498,2023-01-21
107039-1499,2023-01-21
107039-1500,2023-01-21
107039-1501,2023-01-21
107039-1502,2023-01-21
107039-1503,2023-01-21
107039-1504,2023-01-21
107039-1505,2023-01-21
107039-1506,2023-01-21
107039-1507,2023-01-21
107039-1508,2023-01-21
107039-1509,2023-01-21
107039-1510,2023-01-21
107039-1511,2023-01-21
107039-1512,2023-01-21
107039-1513,2023-01-21
107039-1515,2023-01-21
107039-1516,2023-01-21
107039-1517,2023-01-21
107039-1518,2023-01-21
107039-1519,2023-01-21
107039-1520,2023-01-21
107039-1521,2023-01-21
107039-1522,2023-01-21
107039-1523,2023-01-21
107039-1524,2023-01-21
107039-1525,2023-01-21
107039-1526,2023-01-21
107039-1527,2023-01-21
107039-1528,2023-01-21
107039-1529,2023-01-21
107039-1530,2023-01-21
107039-1531,2023-01-21
107039-1532,2023-01-21
107039-1533,2023-01-21
107039-1534,2023-01-21
107039-1535,2023-01-21
107039-1536,2023-01-21
107039-1537,2023-01-21
107039-1538,2023-01-21
107039-1539,2023-01-21
107039-1540,2023-01-21
107039-1541,2023-01-21
107039-1542,2023-01-21
107039-1543,2023-01-21
107039-1544,2023-01-21
107039-1545,2023-01-21
107039-1546,2023-01-21
107039-1547,2023-01-21
107039-1548,2023-01-21
107039-1549,2023-01-21
107039-1550,2023-01-21
107039-1551,2023-01-21
107039-1552,2023-01-21
107039-1553,2023-01-21
107039-1554,2023-01-21
107039-1555,2023-01-21
107039-1556,2023-01-21
107039-1557,2023-01-21
107039-1558,2023-01-21
107039-1559,2023-01-21
107039-1560,2023-01-21
107039-1561,2023-01-21
107039-1562,2023-01-21
107039-1563,2023-01-21
107039-1564,2023-01-21
107039-1565,2023-01-21
107039-1566,2023-01-21
107039-1567,2023-01-21
107039-1568,2023-01-21
107039-1569,2023-01-21
107039-1570,2023-01-21
107039-1571,2023-01-21
107039-1572,2023-01-21
107039-1573,2023-01-21
107039-1574,2023-01-21
107039-1575,2023-01-21
107039-1576,2023-01-21
107039-1577,2023-01-21
107039-1578,2023-01-21
107039-1579,2023-01-21
107039-1580,2023-01-21
107039-1595,2023-01-22
107040-1581,2023-01-22
107040-1582,2023-01-22
107040-1583,2023-01-22
107040-1584,2023-01-22
107040-1585,2023-01-22
107040-1586,2023-01-22
107040-1587,2023-01-22
107040-1588,2023-01-22
107040-1589,2023-01-22
107040-1590,2023-01-22
107040-1591,2023-01-22
107040-1592,2023-01-22
107040-1593,2023-01-22
107040-1594,2023-01-22
107040-1596,2023-01-22
107040-1597,2023-01-22
107040-1598,2023-01-22
107040-1599,2023-01-22
107040-1600,2023-01-22
107040-1601,2023-01-22
107040-1602,2023-01-22
107040-1603,2023-01-22
107040-1604,2023-01-22
107040-1605,2023-01-22
107040-1606,2023-01-22
107040-1607,2023-01-22
107040-1608,2023-01-22
107040-1609,2023-01-22
107040-1610,2023-01-22
107040-1611,2023-01-22
107040-1612,2023-01-22
107040-1613,2023-01-22
107040-1614,2023-01-22
107040-1615,2023-01-22
107040-1616,2023-01-22
107040-1617,2023-01-22
107040-1618,2023-01-22
107040-1619,2023-01-22
107040-1620,2023-01-22
107040-1621,2023-01-22
107040-1622,2023-01-22
107040-1623,2023-01-22
107040-1624,2023-01-22
107040-1625,2023-01-22
107040-1626,2023-01-22
107040-1627,2023-01-22
107040-1628,2023-01-22
107040-1629,2023-01-22
107040-1630,2023-01-22
107040-1631,2023-01-22
107040-1632,2023-01-22
107040-1633,2023-01-22
107040-1640,2023-01-23
107041-1634,2023-01-23
107041-1635,2023-01-23
107041-1636,2023-01-23
107041-1637,2023-01-23
107041-1638,2023-01-23
107041-1639,2023-01-23
107041-1641,2023-01-23
107041-1642,2023-01-23
107041-1643,2023-01-23
107041-1644,2023-01-23
107041-1645,2023-01-23
107041-1646,2023-01-23
107041-1647,2023-01-23
107041-1648,2023-01-23
107041-1649,2023-01-23
107041-1650,2023-01-23
107041-1651,2023-01-23
107041-1652,2023-01-23
107041-1653,2023-01-23
107041-1654,2023-01-23
107041-1655,2023-01-23
107041-1656,2023-01-23
107041-1657,2023-01-23
107041-1658,2023-01-23
107041-1659,2023-01-23
107041-1660,2023-01-23
107041-1661,2023-01-23
107041-1662,2023-01-23
107041-1663,2023-01-23
107041-1664,2023-01-23
107041-1665,2023-01-23
107041-1666,2023-01-23
107041-1667,2023-01-23
107041-1668,2023-01-23
107041-1669,2023-01-23
107041-1670,2023-01-23
107041-1671,2023-01-23
107041-1672,2023-01-23
107041-1673,2023-01-23
107041-1674,2023-01-23
107041-1675,2023-01-23
107041-1676,2023-01-23
107041-1677,2023-01-23
107041-1678,2023-01-23
107041-1679,2023-01-23
107041-1680,2023-01-23
107041-1681,2023-01-23
107042-1682,2023-01-24
107042-1683,2023-01-24
107042-1684,2023-01-24
107042-1685,2023-01-24
107042-1686,2023-01-24
107042-1687,2023-01-24
107042-1688,2023-01-24
107042-1689,2023-01-24
107042-1690,2023-01-24
107042-1691,2023-01-24
107042-1692,2023-01-24
107042-1693,2023-01-24
107042-1694,2023-01-24
107042-1695,2023-01-24
107042-1696,2023-01-24
107042-1697,2023-01-24
107042-1698,2023-01-24
107042-1699,2023-01-24
107042-1700,2023-01-24
107042-1701,2023-01-24
107042-1702,2023-01-24
107042-1703,2023-01-24
107042-1704,2023-01-24
107042-1705,2023-01-24
107042-1706,2023-01-24
107042-1707,2023-01-24
107042-1708,2023-01-24
107042-1709,2023-01-24
107042-1710,2023-01-24
107042-1711,2023-01-24
107042-1712,2023-01-24
107042-1713,2023-01-24
107042-1714,2023-01-24
107042-1715,2023-01-24
107042-1716,2023-01-24
107042-1717,2023-01-24
107042-1718,2023-01-24
107042-1719,2023-01-24
107042-1720,2023-01-24
107042-1721,2023-01-24
107042-1722,2023-01-24
107042-1723,2023-01-24
107042-1724,2023-01-24
107042-1725,2023-01-24
107042-1726,2023-01-24
107042-1727,2023-01-24
107042-1728,2023-01-24
107042-1729,2023-01-24
107042-1730,2023-01-24
107042-1731,2023-01-24
107041-1746,2023-01-25
107043-1732,2023-01-25
107043-1733,2023-01-25
107043-1734,2023-01-25
107043-1735,2023-01-25
107043-1736,2023-01-25
107043-1737,2023-01-25
107043-1738,2023-01-25
107043-1739,2023-01-25
107043-1740,2023-01-25
107043-1741,2023-01-25
107043-1742,2023-01-25
107043-1743,2023-01-25
107043-1744,2023-01-25
107043-1745,2023-01-25
107043-1747,2023-01-25
107043-1748,2023-01-25
107043-1749,2023-01-25
107043-1750,2023-01-25
107043-1751,2023-01-25
107043-1752,2023-01-25
107043-1753,2023-01-25
107043-1754,2023-01-25
107043-1755,2023-01-25
107043-1756,2023-01-25
107043-1757,2023-01-25
107043-1758,2023-01-25
107043-1759,2023-01-25
107043-1760,2023-01-25
107043-1761,2023-01-25
107043-1762,2023-01-25
107043-1763,2023-01-25
107043-1764,2023-01-25
107043-1765,2023-01-25
107043-1766,2023-01-25
107043-1767,2023-01-25
107043-1768,2023-01-25
107043-1769,2023-01-25
107043-1770,2023-01-25
107043-1771,2023-01-25
107043-1772,2023-01-25
107043-1773,2023-01-25
107043-1774,2023-01-25
107043-1775,2023-01-25
107043-1776,2023-01-25
107043-1777,2023-01-25
107043-1778,2023-01-25
107043-1779,2023-01-25
107043-1780,2023-01-25
107043-1781,2023-01-25
107043-1782,2023-01-25
107043-1783,2023-01-25
107043-1784,2023-01-25
107043-1785,2023-01-25
107043-1786,2023-01-25
107043-1787,2023-01-25
107043-1788,2023-01-25
107043-1789,2023-01-25
107044-1790,2023-01-26
107044-1791,2023-01-26
107044-1792,2023-01-26
107044-1793,2023-01-26
107044-1794,2023-01-26
107044-1795,2023-01-26
107044-1796,2023-01-26
107044-1797,2023-01-26
107044-1798,2023-01-26
107044-1799,2023-01-26
107044-1800,2023-01-26
107044-1801,2023-01-26
107044-1802,2023-01-26
107044-1803,2023-01-26
107044-1804,2023-01-26
107044-1805,2023-01-26
107044-1806,2023-01-26
107044-1807,2023-01-26
107044-1808,2023-01-26
107044-1809,2023-01-26
107044-1810,2023-01-26
107044-1811,2023-01-26
107044-1812,2023-01-26
107044-1813,2023-01-26
107044-1814,2023-01-26
107044-1815,2023-01-26
107044-1816,2023-01-26
107044-1817,2023-01-26
107044-1818,2023-01-26
107044-1819,2023-01-26
107044-1820,2023-01-26
107044-1821,2023-01-26
107044-1822,2023-01-26
107044-1823,2023-01-26
107044-1824,2023-01-26
107044-1825,2023-01-26
107044-1826,2023-01-26
107044-1827,2023-01-26
107044-1828,2023-01-26
107044-1829,2023-01-26
107044-1830,2023-01-26
107044-1831,2023-01-26
107044-1832,2023-01-26
107044-1833,2023-01-26
107044-1834,2023-01-26
107044-1835,2023-01-26
107044-1836,2023-01-26
107044-1837,2023-01-26
107044-1838,2023-01-26
107044-1839,2023-01-26
107044-1840,2023-01-26
107044-1841,2023-01-26
107044-1842,2023-01-26
107044-1843,2023-01-26
107044-1844,2023-01-26
107044-1845,2023-01-26
107044-1846,2023-01-26
107044-1847,2023-01-26
107044-1848,2023-01-26
107044-1850,2023-01-26
107044-1851,2023-01-26
107044-1852,2023-01-26
107044-1853,2023-01-26
107044-1854,2023-01-26
107044-1855,2023-01-26
107044-1856,2023-01-26
107044-1857,2023-01-26
107044-1858,2023-01-26
107044-1859,2023-01-26
107044-1860,2023-01-26
107044-1861,2023-01-26
107044-1862,2023-01-26
107044-1863,2023-01-26
107044-1864,2023-01-26
107044-1865,2023-01-26
107044-1866,2023-01-26
107044-1867,2023-01-26
107044-1868,2023-01-26
107044-1869,2023-01-26
107044-1870,2023-01-26
107044-1871,2023-01-26
107044-1872,2023-01-26
107044-1873,2023-01-26
107044-1875,2023-01-26
107044-1876,2023-01-26
107044-1877,2023-01-26
107044-1878,2023-01-26
107044-1879,2023-01-26
107044-1880,2023-01-26
107044-1881,2023-01-26
107044-1882,2023-01-26
107044-1883,2023-01-26
107044-1884,2023-01-26
107044-1885,2023-01-26
107044-1886,2023-01-26
107044-1887,2023-01-26
107044-1888,2023-01-26
107044-1889,2023-01-26
107044-1890,2023-01-26
107044-1891,2023-01-26
107044-1892,2023-01-26
107044-1893,2023-01-26
107044-1894,2023-01-26
107044-1895,2023-01-26
107044-1896,2023-01-26
107044-1897,2023-01-26
107044-1898,2023-01-26
107044-1899,2023-01-26
107044-1900,2023-01-26
107044-1901,2023-01-26
107044-1902,2023-01-26
107044-1903,2023-01-26
107044-1904,2023-01-26
107044-1905,2023-01-26
107044-1906,2023-01-26
107044-1907,2023-01-26
107044-1908,2023-01-26
107044-1909,2023-01-26
107044-1910,2023-01-26
107044-1911,2023-01-26
107045-1912,2023-01-27
107045-1913,2023-01-27
107045-1914,2023-01-27
107045-1915,2023-01-27
107045-1916,2023-01-27
107045-1917,2023-01-27
107045-1918,2023-01-27
107045-1919,2023-01-27
107045-1920,2023-01-27
107045-1921,2023-01-27
107045-1922,2023-01-27
107045-1923,2023-01-27
107045-1924,2023-01-27
107045-1925,2023-01-27
107045-1926,2023-01-27
107045-1927,2023-01-27
107045-1928,2023-01-27
107045-1929,2023-01-27
107045-1930,2023-01-27
107045-1931,2023-01-27
107045-1932,2023-01-27
107045-1933,2023-01-27
107045-1934,2023-01-27
107045-1935,2023-01-27
107045-1936,2023-01-27
107045-1937,2023-01-27
107045-1938,2023-01-27
107045-1939,2023-01-27
107045-1940,2023-01-27
107045-1941,2023-01-27
107045-1942,2023-01-27
107045-1943,2023-01-27
107045-1944,2023-01-27
107045-1945,2023-01-27
107045-1946,2023-01-27
107045-1947,2023-01-27
107045-1948,2023-01-27
107045-1949,2023-01-27
107045-1950,2023-01-27
107045-1951,2023-01-27
107045-1952,2023-01-27
107045-1953,2023-01-27
107045-1954,2023-01-27
107045-1955,2023-01-27
107045-1956,2023-01-27
107045-1957,2023-01-27
107045-1958,2023-01-27
107045-1959,2023-01-27
107045-1960,2023-01-27
107045-1961,2023-01-27
107045-1962,2023-01-27
107045-1963,2023-01-27
107045-1964,2023-01-27
107045-1965,2023-01-27
107045-1966,2023-01-27
107045-1967,2023-01-27
107045-1968,2023-01-27
107045-1969,2023-01-27
107045-1970,2023-01-27
107045-1971,2023-01-27
107045-1972,2023-01-27
107045-1973,2023-01-27
107045-1974,2023-01-27
107045-1975,2023-01-27
107045-1976,2023-01-27
107045-1977,2023-01-27
107045-1978,2023-01-27
107045-1979,2023-01-27
107045-1980,2023-01-27
107045-1981,2023-01-27
107045-1982,2023-01-27
107045-1983,2023-01-27
107045-1984,2023-01-27
107045-1985,2023-01-27
107045-1986,2023-01-27
107045-1988,2023-01-27
107045-1989,2023-01-27
107045-1990,2023-01-27
107045-1991,2023-01-27
107045-1992,2023-01-27
107045-1993,2023-01-27
107045-1994,2023-01-27
107045-1995,2023-01-27
107045-1996,2023-01-27
107045-1997,2023-01-27
107045-1998,2023-01-27
107045-1999,2023-01-27
107045-2000,2023-01-27
107045-2001,2023-01-27
107045-2002,2023-01-27
107045-2003,2023-01-27
107045-2004,2023-01-27
107045-2005,2023-01-27
107045-2006,2023-01-27
107045-2007,2023-01-27
107045-2008,2023-01-27
107045-2009,2023-01-27
107045-2010,2023-01-27
107045-2011,2023-01-27
